year,Crash Month,dayweek,co_char,roadclass,weather,lightcond,numfatal,intersectiontype,wk_zone,spdlim,hitrun_inv,dralc_inv,aid_inv,did_inv,id_inv,impnm_inv,nmalc_inv,ainm_inv,dinm_inv,speed_inv,unlic_inv,drowsy_inv,dr1517_inv,dr1820_inv,dr1520_inv,dr2124_inv,dr1524_inv,dr65_inv,dr70_inv,dr75_inv,wrongway,oppdir
2013,3,Saturday,King,City street,2,3,1,2,0,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Wednesday,King,City street,98,1,1,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,Wednesday,Pacific,State route,10,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,6,Saturday,Pacific,US highway,1,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2013,4,Monday,Skagit,County road,10,5,1,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2013,3,Sunday,Skagit,State route,10,1,1,1,0,50,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2013,8,Saturday,Jefferson,US highway,1,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,10,Friday,Spokane,City street,1,3,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,5,Sunday,Whatcom,County road,1,3,1,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,10,Saturday,Snohomish,US highway,10,1,1,1,0,60,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2013,12,Monday,Mason,US highway,10,2,1,1,0,60,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Tuesday,Yakima,City street,10,1,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,Tuesday,Yakima,City street,1,3,1,1,0,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,Sunday,King,City street,10,3,1,1,0,40,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,10,Tuesday,King,City street,1,1,1,2,0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,3,Monday,King,City street,10,1,2,2,0,30,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,12,Saturday,King,City street,1,3,1,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,Sunday,King,State route,1,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,Monday,King,State route,1,3,1,3,0,40,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Saturday,King,Interstate,1,3,1,1,0,20,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2013,8,Wednesday,King,City street,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,Sunday,King,City street,2,1,1,2,0,30,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2013,8,Friday,Yakima,County road,1,3,1,4,0,50,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,3,Friday,Spokane,City street,1,2,1,1,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,Monday,King,City street,1,1,1,2,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Wednesday,King,City street,10,1,1,1,0,30,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,Thursday,Lincoln,County road,99,2,1,3,0,55,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,Wednesday,King,State route,1,3,1,1,0,40,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,Thursday,King,State route,1,1,1,1,0,40,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Sunday,Adams,US highway,1,1,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2013,6,Monday,Chelan,State route,10,2,1,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,8,Monday,Pierce,State route,1,1,1,2,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Sunday,Spokane,US highway,1,1,1,1,0,98,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2013,12,Thursday,Spokane,County road,1,3,1,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
2013,10,Monday,King,City street,1,3,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,Saturday,King,City street,5,3,1,2,0,30,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2013,9,Saturday,King,City street,10,3,1,1,0,30,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Friday,Cowlitz,County road,1,2,1,1,0,35,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,1,Wednesday,Kitsap,State route,1,4,1,1,0,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,1,Friday,Pierce,County road,2,3,1,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Tuesday,Benton,County road,1,2,2,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2013,1,Wednesday,Thurston,City street,2,3,1,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Tuesday,Spokane,US highway,10,3,1,2,0,55,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Wednesday,Island,State route,1,2,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Tuesday,Clark,County road,1,2,1,1,0,50,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Sunday,Pierce,City street,1,3,1,1,0,25,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,1,Wednesday,Pierce,City street,1,1,1,1,0,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013,1,Friday,Franklin,State route,1,2,1,1,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2013,1,Tuesday,King,City street,1,1,1,3,0,35,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
2013,1,Saturday,Whatcom,State route,2,2,1,1,0,55,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Thursday,Clark,State route,5,3,1,1,0,60,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Tuesday,Whatcom,City street,5,2,1,1,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,Tuesday,Whatcom,Interstate,10,3,1,2,0,30,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,2,Friday,Whatcom,County road,10,2,1,1,0,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2013,2,Sunday,Thurston,City street,5,3,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013,2,Sunday,Snohomish,County road,2,2,2,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,2,Saturday,Pierce,City street,5,2,1,1,0,30,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,Monday,Snohomish,County road,10,2,1,1,0,35,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,1,Thursday,Snohomish,Interstate,10,3,1,1,0,60,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,Thursday,Okanogan,US highway,1,4,1,1,0,60,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013,2,Monday,Pierce,Interstate,10,3,1,1,0,60,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2013,2,Wednesday,Pierce,City street,10,3,1,1,0,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,Wednesday,Mason,State route,10,1,1,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,2,Wednesday,Snohomish,US highway,10,2,1,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,Monday,King,City street,1,2,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2013,2,Friday,Yakima,County road,1,2,1,1,0,50,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,2,Saturday,Cowlitz,Interstate,10,3,1,1,0,70,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,2,Wednesday,Franklin,City street,1,3,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Friday,Kittitas,Interstate,1,2,1,1,0,70,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Tuesday,Cowlitz,State route,1,2,1,1,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Tuesday,Clark,County road,10,4,1,1,0,50,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2013,3,Monday,Clallam,City street,2,2,1,1,0,35,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
2013,3,Thursday,Mason,County road,10,2,1,1,0,45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Tuesday,Pierce,City street,2,3,1,3,0,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Wednesday,Pierce,County road,10,1,1,3,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013,3,Saturday,Pierce,State route,10,3,1,1,0,50,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Monday,Thurston,County road,1,3,1,3,0,35,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,3,Sunday,Pierce,Unknown,10,3,1,1,0,20,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,Saturday,Grant,State route,10,1,1,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,3,Friday,Grays Harbor,State route,1,2,1,1,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,Thursday,Pierce,County road,10,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,Friday,Kitsap,County road,2,2,1,1,0,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2013,4,Thursday,King,State route,10,3,1,1,0,50,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,3,Saturday,Mason,State route,1,2,1,1,0,45,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,4,Thursday,Snohomish,City street,10,3,1,1,0,25,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,4,Wednesday,Klickitat,US highway,1,1,1,1,0,55,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,Friday,Pierce,City street,2,1,1,1,0,20,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2013,4,Tuesday,Yakima,County road,1,3,1,3,0,50,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,4,Tuesday,Snohomish,County road,10,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2013,4,Monday,Adams,Interstate,1,2,1,1,0,70,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,4,Thursday,Whatcom,County road,10,2,1,1,0,45,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,4,Sunday,Adams,Interstate,1,2,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2013,4,Thursday,Thurston,County road,1,3,1,1,0,35,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2013,4,Friday,King,City street,1,3,1,1,0,99,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,4,Saturday,Clark,City street,1,3,2,1,0,25,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,Tuesday,Grant,State route,1,1,1,1,0,60,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Thursday,Yakima,County road,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,5,Friday,Pierce,County road,1,2,1,1,0,35,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,5,Friday,King,City street,1,3,1,1,0,40,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2013,4,Saturday,King,Interstate,10,1,1,1,0,70,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Friday,Skagit,State route,1,1,1,1,0,50,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,5,Friday,Pierce,City street,1,3,1,1,0,45,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Sunday,Snohomish,City street,1,3,1,2,0,35,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,4,Monday,Thurston,County road,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2013,5,Friday,Kitsap,County road,2,4,1,1,0,45,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Thursday,Thurston,City street,1,1,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
2013,4,Saturday,Yakima,County road,1,1,1,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2013,5,Friday,Cowlitz,City street,10,1,1,1,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013,5,Saturday,King,Interstate,1,3,1,1,0,60,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Monday,Pierce,County road,1,1,1,3,0,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,Thursday,Pierce,County road,1,3,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013,5,Monday,Clark,City street,1,3,1,2,0,40,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,5,Saturday,Pierce,County road,1,5,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2013,5,Sunday,Skagit,State route,1,1,1,1,0,55,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Saturday,Island,City street,10,1,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Monday,Pierce,County road,10,3,1,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
2013,5,Sunday,Kitsap,County road,10,3,1,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Thursday,Mason,County road,2,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
2013,5,Friday,Pierce,State route,1,4,2,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013,5,Monday,Spokane,US highway,1,1,1,1,0,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Sunday,Snohomish,State route,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Sunday,Clark,City street,2,3,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Wednesday,Yakima,County road,1,1,1,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Saturday,King,State route,1,2,1,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,6,Saturday,Pierce,City street,1,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,5,Friday,Walla Walla,County road,1,2,1,1,0,55,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Saturday,Cowlitz,State route,1,1,1,1,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2013,5,Friday,Cowlitz,State route,1,1,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2013,5,Friday,Cowlitz,State route,1,1,1,1,0,55,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2013,4,Thursday,Clark,City street,1,3,1,2,0,25,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2013,6,Wednesday,Spokane,City street,1,3,1,2,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
2013,6,Monday,Snohomish,Interstate,1,1,1,1,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Monday,King,Interstate,2,1,1,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Wednesday,King,Interstate,1,3,1,1,0,60,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Tuesday,Benton,State route,1,1,1,1,0,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013,6,Thursday,Island,County road,1,1,1,1,0,50,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Sunday,Pierce,State route,1,3,1,1,0,55,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,5,Thursday,Pierce,State route,10,3,1,1,0,60,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Thursday,Clark,City street,1,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Wednesday,Franklin,Interstate,1,1,1,1,0,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Wednesday,Mason,County road,1,1,1,1,0,45,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Sunday,Grant,County road,1,1,4,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Tuesday,Benton,State route,1,1,1,1,0,40,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,6,Sunday,Snohomish,City street,1,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Monday,Whatcom,County road,1,9,1,1,0,35,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,6,Friday,Snohomish,State route,1,1,1,1,0,55,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Wednesday,Snohomish,State route,1,1,1,1,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,6,Monday,Snohomish,State route,1,1,1,1,0,45,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013,6,Saturday,Snohomish,County road,1,1,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,Wednesday,Grant,City street,1,2,2,3,0,98,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,6,Wednesday,Snohomish,State route,10,2,1,1,0,50,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,6,Friday,Spokane,Interstate,1,3,1,1,1,50,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,6,Wednesday,Grant,State route,10,1,1,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,6,Monday,Franklin,State route,1,1,1,1,0,45,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013,7,Wednesday,Pierce,County road,1,1,1,1,0,35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Monday,Clark,County road,1,1,1,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2013,7,Friday,King,City street,10,1,1,2,0,35,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Sunday,Okanogan,County road,1,1,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Sunday,Snohomish,County road,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,7,Friday,Ferry,City street,1,1,1,1,0,25,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,6,Saturday,Clallam,County road,1,1,1,1,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2013,7,Thursday,Thurston,County road,1,1,1,3,0,50,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2013,7,Thursday,Klickitat,County road,1,1,1,1,0,40,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Monday,Whatcom,Interstate,1,3,1,1,0,60,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2013,7,Thursday,Spokane,City street,1,3,1,2,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,Saturday,Pierce,State route,1,3,1,1,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,7,Friday,Cowlitz,State route,1,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Thursday,Spokane,State route,1,1,1,1,0,55,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,Monday,Ferry,US highway,1,1,1,1,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2013,7,Saturday,Lewis,City street,1,1,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2013,7,Tuesday,Thurston,Interstate,10,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
2013,7,Saturday,Lewis,State route,10,2,1,1,0,55,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,7,Monday,Franklin,State route,1,1,1,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,7,Monday,Grant,State route,1,2,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,7,Wednesday,Snohomish,City street,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,7,Thursday,Grant,State route,1,1,1,1,0,60,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,7,Wednesday,Pierce,City street,1,3,2,2,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2013,7,Wednesday,Stevens,State route,1,4,1,1,0,55,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,7,Sunday,Okanogan,State route,1,1,2,1,0,60,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2013,7,Thursday,Island,County road,1,2,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,Friday,Spokane,US highway,2,1,1,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,8,Sunday,Spokane,US highway,1,1,1,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2013,7,Wednesday,Cowlitz,State route,1,2,1,1,0,50,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,Tuesday,Clark,Interstate,1,1,1,1,0,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,Wednesday,Spokane,City street,1,1,1,3,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,Saturday,Cowlitz,County road,10,1,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
